"","customer.ID","gender","age","educaton","marital.status","income","dependent.count","card.category","months.on.book","relationship.count","months.inactive","contacts.count.12","credit.limit","revolving.balance","open.to.buy","transaction.amount.Q4.Q1","transaction.amount.12","transaction.count","transaction.change","utilization.ratio","churn"
"8262",801518958,"female",56,"graduate","married","unknown",1,"Blue",50,2,3,3,5338,0,5338,0.919,4139,69,0.865,0,"no"
"8263",713068833,"female",44,"uneducated","single","<40K",3,"Blue",32,2,2,1,1438.3,894,544.3,0.762,4687,85,0.932,0.622,"no"
"8264",710566533,"male",40,"unknown","married","60K-80K",1,"Blue",27,1,3,3,2276,1372,904,0.564,4159,67,0.718,0.603,"no"
"8265",789151983,"female",43,"graduate","unknown","40K-60K",4,"Blue",31,2,3,3,4091,1108,2983,0.774,5244,87,0.706,0.271,"no"
"8266",766673433,"male",45,"unknown","married","80K-120K",4,"Blue",38,2,3,3,3798,1570,2228,0.916,4512,80,0.778,0.413,"no"
"8267",807589908,"female",47,"unknown","married","<40K",5,"Blue",42,1,2,1,1778,822,956,0.68,4189,80,0.667,0.462,"no"
"8268",708190158,"female",38,"highschool","single","<40K",3,"Blue",26,2,3,0,2920,2426,494,0.983,2750,41,0.367,0.831,"yes"
"8269",784895358,"female",49,"graduate","married","<40K",1,"Blue",43,5,3,3,1938,0,1938,0.612,2870,49,0.75,0,"yes"
"8270",710090133,"female",62,"college","divorced","<40K",1,"Blue",51,1,3,3,4049,1685,2364,0.597,3908,80,0.702,0.416,"no"
"8271",799242033,"male",45,"doctorate","married","80K-120K",4,"Blue",39,2,3,2,1438.3,1162,276.3,0.539,4598,86,0.623,0.808,"no"
"8272",719377383,"male",40,"college","single","60K-80K",2,"Blue",28,1,2,3,10880,2025,8855,0.753,4957,90,0.765,0.186,"no"
"8273",710371683,"male",51,"doctorate","married","60K-80K",4,"Blue",36,2,1,2,3451,2006,1445,0.555,4097,67,0.763,0.581,"no"
"8274",719926683,"male",41,"highschool","divorced","60K-80K",3,"Blue",33,2,2,2,20749,2171,18578,0.842,4754,77,0.674,0.105,"no"
"8275",793597833,"female",49,"post-graduate","single","<40K",0,"Blue",43,1,3,1,2481,1568,913,0.537,4466,69,0.533,0.632,"no"
"8276",713739708,"male",61,"highschool","single","60K-80K",0,"Blue",53,1,3,3,2415,2050,365,0.499,4479,71,0.69,0.849,"no"
"8277",709389558,"female",33,"college","single","<40K",4,"Blue",36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0,"no"
"8278",811907583,"female",45,"uneducated","single","unknown",4,"Blue",40,1,2,2,7600,1574,6026,0.605,4240,67,0.396,0.207,"no"
"8279",709087983,"female",35,"doctorate","single","<40K",3,"Blue",27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0,"no"
"8280",712774908,"female",41,"highschool","married","<40K",4,"Blue",29,2,2,2,2601,1861,740,0.794,5111,83,0.66,0.715,"no"
"8281",820639908,"female",48,"highschool","married","unknown",4,"Blue",44,1,2,1,2625,2517,108,0.702,4378,81,0.884,0.959,"no"
"8282",713497983,"male",49,"highschool","single","60K-80K",5,"Blue",36,1,2,2,5578,0,5578,0.627,3459,53,0.71,0,"no"
"8283",713489358,"female",52,"graduate","married","<40K",2,"Blue",40,2,3,2,3698,0,3698,0.811,3763,82,0.864,0,"no"
"8284",711381183,"female",51,"unknown","married","40K-60K",2,"Blue",36,2,3,2,1438.3,1141,297.3,0.69,4485,85,0.889,0.793,"no"
"8285",814989933,"female",45,"college","unknown","<40K",4,"Blue",40,1,2,1,1795,1058,737,0.778,5575,73,0.738,0.589,"no"
"8286",711847833,"female",42,"graduate","single","<40K",2,"Blue",32,2,2,2,1933,1127,806,0.705,4833,71,0.69,0.583,"no"
"8287",772837083,"male",41,"graduate","married",">120K",3,"Blue",32,2,3,1,27169,0,27169,0.781,3906,87,0.977,0,"no"
"8288",713652783,"female",30,"unknown","single","<40K",0,"Blue",36,1,1,1,2367,1220,1147,1.04,5568,90,0.957,0.515,"no"
"8289",719202708,"female",54,"highschool","married","<40K",3,"Blue",36,2,2,1,5642,541,5101,0.742,4633,84,0.68,0.096,"no"
"8290",714566133,"female",60,"graduate","married","<40K",2,"Blue",36,1,2,2,3239,2356,883,0.621,4621,91,0.75,0.727,"no"
"8291",717553683,"female",52,"unknown","married","<40K",1,"Blue",36,1,1,3,3040,2517,523,0.774,4608,61,1.033,0.828,"no"
"8292",814987983,"female",37,"college","single","40K-60K",2,"Blue",32,2,1,3,3680,683,2997,0.85,4835,77,0.75,0.186,"no"
"8293",789588933,"male",44,"graduate","married","60K-80K",2,"Blue",37,1,1,1,1787,0,1787,0.609,3912,79,0.975,0,"no"
"8294",714317058,"male",52,"graduate","married","60K-80K",2,"Blue",36,2,3,1,4752,2437,2315,0.601,3946,63,0.75,0.513,"no"
"8295",772271508,"female",46,"uneducated","single","unknown",3,"Blue",35,2,3,3,1706,0,1706,0.726,2320,42,0.448,0,"yes"
"8296",716366208,"female",45,"uneducated","married","unknown",2,"Blue",36,2,1,3,8103,0,8103,0.986,5221,82,0.673,0,"no"
"8297",710971908,"male",43,"highschool","married","60K-80K",1,"Blue",31,2,3,3,3764,1780,1984,0.79,4898,80,0.667,0.473,"no"
"8298",711412533,"female",40,"highschool","single","<40K",3,"Blue",35,6,3,5,5492,1573,3919,0.636,2416,45,0.667,0.286,"yes"
"8299",720593583,"female",39,"doctorate","divorced","<40K",2,"Blue",32,1,2,2,3554,747,2807,0.621,5152,90,0.765,0.21,"no"
"8300",720165258,"female",44,"highschool","unknown","<40K",2,"Blue",29,2,3,1,3170,2330,840,0.858,5357,91,0.978,0.735,"no"
"8301",716147658,"female",49,"uneducated","single","unknown",2,"Blue",40,2,3,1,2464,1601,863,0.649,4739,86,0.792,0.65,"no"
"8302",778436283,"male",41,"highschool","single","<40K",4,"Blue",21,2,3,1,3429,1504,1925,0.601,4015,76,1,0.439,"no"
"8303",711492258,"male",50,"graduate","married","60K-80K",2,"Blue",45,2,1,0,2021,1578,443,0.761,5298,71,0.919,0.781,"no"
"8304",771106458,"female",54,"college","married","<40K",4,"Blue",41,1,5,2,2444,1313,1131,0.689,4609,61,0.794,0.537,"no"
"8305",713183508,"female",39,"highschool","married","unknown",1,"Blue",36,1,3,2,2751,1158,1593,0.821,4861,82,0.822,0.421,"no"
"8306",710832108,"female",52,"unknown","single","40K-60K",2,"Blue",44,2,3,3,9017,2359,6658,0.895,4552,81,0.8,0.262,"no"
"8307",719940483,"female",51,"graduate","married","40K-60K",1,"Blue",43,2,2,2,2107,1663,444,0.712,4841,88,0.725,0.789,"no"
"8308",715207458,"female",46,"unknown","single","<40K",1,"Blue",39,2,2,1,2029,1074,955,0.514,4802,90,0.8,0.529,"no"
"8309",716839983,"male",48,"college","married",">120K",3,"Blue",36,2,3,2,32777,0,32777,0.665,4520,75,0.923,0,"no"
"8310",781073733,"male",50,"graduate","married",">120K",2,"Blue",41,1,3,3,4607,0,4607,0.898,4793,88,0.63,0,"no"
"8311",757594083,"female",52,"unknown","married","unknown",1,"Blue",45,2,4,0,23486,0,23486,0.616,4530,74,0.762,0,"no"
"8312",764496708,"female",54,"highschool","married","unknown",2,"Blue",47,2,3,3,1997,0,1997,0.825,4961,82,0.783,0,"no"
"8313",714080433,"female",40,"college","married","40K-60K",5,"Blue",36,2,3,2,3144,1787,1357,0.685,4758,67,0.558,0.568,"no"
"8314",757675158,"female",47,"post-graduate","divorced","40K-60K",4,"Blue",40,2,2,3,2725,1851,874,0.687,4904,85,0.7,0.679,"no"
"8315",715361433,"female",53,"highschool","single","<40K",2,"Blue",36,2,2,3,1874,994,880,0.713,4194,78,0.857,0.53,"no"
"8316",778191933,"male",45,"uneducated","single",">120K",3,"Blue",35,2,3,5,7135,2517,4618,0.631,2305,42,0.448,0.353,"yes"
"8317",718792758,"female",35,"uneducated","married","unknown",4,"Blue",25,2,3,2,3379,587,2792,0.67,5121,80,0.702,0.174,"no"
"8318",709738008,"female",48,"unknown","married","40K-60K",3,"Blue",36,1,6,2,2804,1057,1747,0.576,5033,81,0.8,0.377,"no"
"8319",799020258,"male",44,"uneducated","divorced","60K-80K",2,"Blue",38,2,1,2,16553,0,16553,0.488,4797,82,0.907,0,"no"
"8320",718152333,"female",41,"doctorate","single","unknown",3,"Blue",36,2,3,6,2246,0,2246,0.725,3607,51,0.821,0,"yes"
"8321",716324583,"female",42,"uneducated","single","unknown",4,"Blue",36,1,4,1,2875,1892,983,0.75,4577,81,0.688,0.658,"no"
"8322",720887058,"female",51,"unknown","married","unknown",1,"Blue",35,1,2,3,3668,0,3668,0.655,4753,87,0.812,0,"no"
"8323",714825408,"female",45,"highschool","single","40K-60K",3,"Blue",36,2,3,3,2853,2517,336,0.595,4971,65,0.757,0.882,"no"
"8324",788620083,"female",50,"graduate","single","<40K",3,"Blue",41,2,2,2,2382,1419,963,0.78,4563,89,0.712,0.596,"no"
"8325",719490108,"female",54,"graduate","single","<40K",3,"Blue",36,1,3,1,2830,1779,1051,0.883,4854,74,0.947,0.629,"no"
"8326",709044183,"female",47,"unknown","married","unknown",3,"Blue",27,1,3,3,24987,824,24163,0.691,3995,64,0.561,0.033,"no"
"8327",756944133,"female",52,"graduate","married","<40K",4,"Blue",45,1,1,3,3705,2168,1537,0.662,4452,89,0.894,0.585,"no"
"8328",785285883,"female",49,"graduate","single","<40K",3,"Blue",43,6,3,4,1675,0,1675,0.76,2622,53,0.71,0,"yes"
"8329",779770683,"female",47,"uneducated","divorced","40K-60K",3,"Blue",36,2,3,3,1439,0,1439,0.638,5047,79,0.837,0,"no"
"8330",718510983,"female",54,"unknown","single","40K-60K",3,"Blue",41,1,3,2,4440,0,4440,0.639,3720,89,0.894,0,"no"
"8331",710322033,"female",52,"highschool","married","<40K",1,"Blue",44,1,1,1,2563,1765,798,0.857,4515,77,0.925,0.689,"no"
"8332",710560008,"female",46,"highschool","married","<40K",4,"Blue",33,1,3,0,1896,1738,158,0.647,4588,75,0.923,0.917,"no"
"8333",711298458,"female",39,"unknown","married","<40K",3,"Blue",26,5,2,5,2190,0,2190,0.691,2338,40,0.6,0,"yes"
"8334",789164283,"female",55,"uneducated","married","<40K",0,"Blue",44,1,1,3,2596,1929,667,0.609,4726,87,0.812,0.743,"no"
"8335",715773783,"female",44,"graduate","single","40K-60K",2,"Blue",35,2,3,4,4196,561,3635,0.741,2558,38,0.652,0.134,"yes"
"8336",779158533,"female",43,"uneducated","single","<40K",3,"Blue",25,2,3,3,1616,966,650,0.647,4774,74,0.805,0.598,"no"
"8337",720463833,"male",42,"uneducated","single","60K-80K",5,"Blue",36,1,1,2,6618,1738,4880,0.72,5022,76,0.854,0.263,"no"
"8338",712747758,"female",50,"uneducated","single","<40K",4,"Blue",36,2,2,3,2477,0,2477,0.445,2037,43,0.387,0,"yes"
"8339",771067308,"female",38,"highschool","single","40K-60K",3,"Blue",25,1,1,2,3040,1908,1132,0.758,5616,73,0.659,0.628,"no"
"8340",750995508,"male",41,"unknown","single","60K-80K",3,"Blue",32,1,3,3,4697,1046,3651,0.313,1679,29,0.318,0.223,"yes"
"8341",716171358,"male",51,"college","married","40K-60K",4,"Blue",36,2,3,1,4436,2222,2214,0.731,4460,85,0.771,0.501,"no"
"8342",794637333,"female",44,"graduate","divorced","<40K",2,"Silver",25,2,2,2,13138,0,13138,0.546,3881,77,0.791,0,"no"
"8343",718437033,"male",46,"uneducated","unknown","60K-80K",2,"Blue",30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,"yes"
"8344",718492908,"female",38,"college","married","<40K",3,"Blue",36,1,2,3,3297,1554,1743,0.605,4636,86,0.72,0.471,"no"
"8345",716033508,"male",46,"graduate","single","60K-80K",2,"Blue",34,1,3,2,6272,1434,4838,1.172,4514,66,1.2,0.229,"no"
"8346",717603858,"male",54,"college","single","40K-60K",3,"Blue",42,1,2,1,5608,1775,3833,0.522,4325,77,0.75,0.317,"no"
"8347",714741933,"male",42,"unknown","married","60K-80K",4,"Blue",32,1,1,2,9906,1759,8147,0.785,4033,76,1,0.178,"no"
"8348",716558283,"female",30,"graduate","married","<40K",0,"Blue",36,2,2,2,1621,1046,575,0.729,5247,84,0.615,0.645,"no"
"8349",719022558,"female",49,"uneducated","married","<40K",4,"Blue",38,1,3,3,2305,1173,1132,0.818,5106,74,0.762,0.509,"no"
"8350",717334233,"female",54,"uneducated","single","40K-60K",1,"Blue",43,1,3,2,9525,2517,7008,0.669,4804,79,0.881,0.264,"no"
"8351",709222008,"male",41,"unknown","single","80K-120K",3,"Blue",32,1,3,4,4742,2221,2521,0.464,2422,41,0.464,0.468,"yes"
"8352",719192808,"male",51,"graduate","single",">120K",4,"Blue",36,2,1,1,3168,2147,1021,0.663,4674,71,0.821,0.678,"no"
"8353",719281533,"female",37,"college","married","<40K",3,"Blue",27,2,1,3,2939,1388,1551,0.69,5076,84,0.826,0.472,"no"
"8354",710877108,"female",44,"highschool","divorced","<40K",1,"Blue",32,1,1,2,2724,1288,1436,0.613,4171,75,1.206,0.473,"no"
"8355",714155283,"female",46,"unknown","married","unknown",2,"Blue",36,2,3,0,6990,876,6114,0.752,4861,77,0.638,0.125,"no"
"8356",771214083,"male",45,"highschool","unknown","60K-80K",2,"Blue",32,1,2,3,1870,0,1870,0.761,4891,65,0.806,0,"no"
"8357",770581983,"female",55,"graduate","married","40K-60K",4,"Blue",41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0,"no"
"8358",718742808,"female",55,"highschool","married","40K-60K",1,"Blue",46,2,4,3,4629,710,3919,0.788,2877,49,0.581,0.153,"yes"
"8359",710257683,"male",50,"graduate","single",">120K",3,"Blue",33,1,2,2,34516,1134,33382,0.585,4520,73,0.659,0.033,"no"
"8360",721426383,"female",36,"unknown","single","<40K",3,"Blue",36,4,3,0,1558,261,1297,0.775,2424,40,0.6,0.168,"yes"
"8361",721041483,"male",45,"doctorate","married","60K-80K",4,"Blue",37,1,2,2,13093,2517,10576,0.426,2032,39,0.444,0.192,"yes"
"8362",719922558,"female",45,"unknown","divorced","40K-60K",5,"Blue",33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0,"no"
"8363",715072533,"female",41,"unknown","unknown","40K-60K",3,"Blue",36,2,6,2,4451,0,4451,0.726,4456,75,0.974,0,"no"
"8364",716214108,"male",44,"uneducated","single","60K-80K",4,"Blue",36,1,2,1,6426,0,6426,0.592,4892,80,0.818,0,"no"
"8365",772216833,"female",47,"graduate","single","<40K",5,"Blue",36,1,2,1,2761,1950,811,0.582,4510,88,0.66,0.706,"no"
"8366",708553008,"female",38,"highschool","single","40K-60K",1,"Blue",36,1,2,3,2148,1103,1045,0.602,4711,64,0.882,0.514,"no"
"8367",778880358,"female",49,"graduate","divorced","40K-60K",4,"Blue",30,1,3,3,2485,1648,837,0.595,4208,71,0.919,0.663,"no"
"8368",720258183,"female",39,"graduate","single","40K-60K",4,"Blue",25,2,3,3,3394,2517,877,0.689,5421,75,0.829,0.742,"no"
"8369",720689583,"female",50,"highschool","married","40K-60K",3,"Blue",40,1,3,3,3367,1747,1620,0.769,5657,91,0.517,0.519,"no"
"8370",758168133,"female",50,"highschool","married","40K-60K",0,"Blue",43,2,3,1,4154,1060,3094,0.544,4325,86,0.72,0.255,"no"
"8371",716322783,"female",47,"unknown","married","<40K",3,"Blue",37,2,2,2,2154,1628,526,0.665,4538,74,0.762,0.756,"no"
"8372",711118083,"female",54,"graduate","divorced","<40K",4,"Blue",43,1,2,1,2506,1784,722,0.729,4504,80,1.051,0.712,"no"
"8373",709591533,"female",46,"college","divorced","<40K",3,"Blue",38,1,1,3,1774,1115,659,0.686,3474,60,0.667,0.629,"no"
"8374",794556333,"female",43,"unknown","single","unknown",2,"Blue",27,1,3,3,3287,1697,1590,0.711,5236,77,1.026,0.516,"no"
"8375",771630783,"female",42,"highschool","married","unknown",3,"Blue",30,1,1,2,1821,935,886,0.781,4786,87,0.776,0.513,"no"
"8376",708672708,"male",49,"highschool","unknown","80K-120K",4,"Blue",31,2,3,3,34516,2517,31999,0.71,3990,65,1.031,0.073,"no"
"8377",715590258,"female",45,"uneducated","single","40K-60K",4,"Blue",36,1,1,3,3918,2070,1848,0.76,4700,69,0.643,0.528,"no"
"8378",714241083,"female",49,"graduate","married","unknown",1,"Blue",39,1,1,3,5455,2091,3364,0.748,4349,58,0.812,0.383,"no"
"8379",708416433,"female",41,"highschool","single","<40K",1,"Blue",36,4,3,2,2372,0,2372,0.597,2499,41,0.464,0,"yes"
"8380",779183958,"female",45,"graduate","single","<40K",2,"Blue",33,1,3,4,1492,0,1492,0.502,2469,38,0.267,0,"yes"
"8381",709061658,"female",44,"graduate","single","<40K",1,"Blue",31,2,2,3,1550,716,834,0.749,4534,87,0.977,0.462,"no"
"8382",717384183,"female",58,"graduate","single","<40K",3,"Blue",53,1,3,1,2669,2048,621,0.725,4863,79,1.135,0.767,"no"
"8383",778921908,"male",42,"college","single","60K-80K",4,"Blue",23,2,3,1,3311,841,2470,0.7,4559,80,0.905,0.254,"no"
"8384",714745608,"female",51,"highschool","single","<40K",4,"Blue",33,2,4,3,3068,2071,997,0.854,5524,71,0.972,0.675,"no"
"8385",709200633,"female",55,"graduate","single","unknown",1,"Blue",49,1,4,3,2721,0,2721,0.508,5443,73,0.973,0,"no"
"8386",714714558,"female",37,"uneducated","single","40K-60K",2,"Blue",27,1,3,2,3050,2517,533,1.177,4698,75,0.923,0.825,"no"
"8387",801363633,"female",60,"graduate","married","unknown",2,"Blue",54,1,2,2,3356,1664,1692,0.862,5200,81,0.929,0.496,"no"
"8388",778847808,"female",42,"graduate","married","40K-60K",4,"Blue",23,1,2,3,2647,1245,1402,0.712,4911,82,0.864,0.47,"no"
"8389",713015433,"female",50,"unknown","married","<40K",4,"Blue",36,2,4,3,2407,1102,1305,0.736,4543,71,0.775,0.458,"no"
"8390",711666708,"female",52,"highschool","married","unknown",2,"Blue",39,1,3,4,2233,1790,443,0.798,2888,50,0.562,0.802,"yes"
"8391",809631483,"male",42,"post-graduate","unknown","80K-120K",3,"Blue",37,1,1,3,32106,0,32106,0.678,4452,83,0.729,0,"no"
"8392",808967883,"female",48,"unknown","married","<40K",4,"Blue",43,1,1,0,2089,1262,827,0.886,5069,76,1.111,0.604,"no"
"8393",710532258,"female",48,"highschool","divorced","<40K",3,"Blue",36,1,1,1,2185,1495,690,0.924,4906,83,0.804,0.684,"no"
"8394",812235108,"female",44,"graduate","unknown","<40K",2,"Blue",39,2,3,3,4057,755,3302,0.873,4301,58,1.417,0.186,"no"
"8395",817293258,"female",44,"college","married","40K-60K",4,"Blue",27,1,1,2,3183,2517,666,0.726,4017,63,0.853,0.791,"no"
"8396",714695883,"female",45,"uneducated","unknown","<40K",5,"Blue",36,1,2,3,2699,1583,1116,0.648,4071,75,0.829,0.587,"no"
"8397",738062658,"male",57,"graduate","single","80K-120K",3,"Blue",50,2,3,3,17096,1762,15334,0.409,4231,62,0.55,0.103,"no"
"8398",709518858,"female",50,"graduate","married","<40K",2,"Blue",38,1,1,1,2897,0,2897,0.7,4891,87,0.776,0,"no"
"8399",819634233,"female",46,"graduate","unknown","<40K",2,"Blue",40,5,2,2,6568,0,6568,0.101,1507,33,0.222,0,"yes"
"8400",711272058,"female",40,"graduate","married","unknown",4,"Blue",28,1,3,3,1622,972,650,0.866,4216,71,1.367,0.599,"no"
"8401",716262708,"female",51,"college","single","<40K",2,"Blue",36,1,3,2,1438.3,718,720.3,0.571,4447,71,0.821,0.499,"no"
"8402",708928008,"female",34,"highschool","single","40K-60K",2,"Blue",36,2,3,1,1677,0,1677,0.7,4035,87,0.891,0,"no"
"8403",765755283,"female",48,"graduate","married","unknown",2,"Blue",41,1,1,3,7884,745,7139,0.714,4588,74,0.762,0.094,"no"
"8404",711922158,"female",57,"graduate","married","<40K",2,"Blue",45,1,3,3,1860,0,1860,0.778,5109,62,0.722,0,"no"
"8405",773177358,"female",48,"graduate","married","unknown",3,"Blue",41,1,2,2,8074,2426,5648,0.72,5372,93,0.788,0.3,"no"
"8406",779638983,"female",47,"graduate","married","<40K",4,"Blue",30,2,3,3,2124,1573,551,0.728,4592,83,0.804,0.741,"no"
"8407",708723858,"female",48,"graduate","single","<40K",4,"Blue",37,1,1,3,3413,1715,1698,0.812,3843,67,0.634,0.502,"no"
"8408",712184133,"female",41,"graduate","married","<40K",5,"Blue",24,2,3,3,2178,1408,770,0.635,5089,80,0.455,0.646,"no"
"8409",709948233,"female",47,"uneducated","single","unknown",3,"Blue",35,1,4,3,2446,1899,547,0.714,5347,87,0.74,0.776,"no"
"8410",709415583,"female",37,"unknown","single","<40K",2,"Blue",21,1,1,1,3967,1476,2491,0.626,4490,66,0.833,0.372,"no"
"8411",714005508,"female",45,"graduate","married","unknown",4,"Blue",36,2,2,2,4146,2027,2119,0.74,4323,64,0.684,0.489,"no"
"8412",712407033,"female",26,"uneducated","unknown","unknown",0,"Silver",13,1,2,3,34516,2403,32113,0.623,4174,59,0.735,0.07,"no"
"8413",716333283,"female",58,"unknown","unknown","<40K",0,"Blue",52,1,2,2,1869,1255,614,0.847,5269,80,0.633,0.671,"no"
"8414",715534083,"female",46,"college","single","unknown",2,"Blue",33,2,3,1,2168,1334,834,0.622,4043,73,0.738,0.615,"no"
"8415",789492558,"female",49,"college","married","<40K",2,"Blue",40,1,2,1,2096,1276,820,0.6,4926,82,0.745,0.609,"no"
"8416",770929383,"male",41,"graduate","single","60K-80K",2,"Blue",28,2,1,1,7293,993,6300,0.507,4828,82,0.64,0.136,"no"
"8417",708890133,"female",46,"college","married","unknown",4,"Blue",35,2,2,2,1438.3,0,1438.3,0.802,4659,74,1.114,0,"no"
"8418",788595183,"male",42,"graduate","single","40K-60K",2,"Blue",36,1,1,3,1438.3,686,752.3,0.68,3499,80,0.86,0.477,"no"
"8419",713167383,"female",57,"highschool","single","<40K",3,"Blue",46,1,2,2,2298,1540,758,0.708,5154,81,0.976,0.67,"no"
"8420",717704433,"female",48,"unknown","single","unknown",4,"Blue",37,1,2,1,3829,836,2993,0.731,4313,85,0.545,0.218,"no"
"8421",718590183,"female",58,"doctorate","married","<40K",3,"Blue",47,1,3,3,1517,920,597,0.825,5067,69,0.865,0.606,"no"
"8422",719019483,"female",46,"college","unknown","<40K",2,"Silver",36,2,3,1,13427,1507,11920,0.84,4266,63,0.75,0.112,"no"
"8423",710401458,"male",53,"unknown","married","80K-120K",3,"Blue",40,2,2,3,16747,0,16747,0.801,4350,76,0.767,0,"no"
"8424",720783558,"female",58,"graduate","married","unknown",1,"Blue",48,2,3,1,9926,2216,7710,0.524,4937,73,0.553,0.223,"no"
"8425",772364358,"female",54,"highschool","unknown","<40K",2,"Blue",44,1,1,1,2691,811,1880,0.767,4413,80,0.633,0.301,"no"
"8426",719868183,"female",42,"highschool","married","40K-60K",3,"Blue",30,5,3,2,1456,0,1456,0.694,2843,42,0.5,0,"yes"
"8427",709388058,"female",43,"graduate","single","<40K",4,"Blue",34,2,3,2,2005,1263,742,0.657,4906,80,0.818,0.63,"no"
"8428",717004533,"female",35,"highschool","married","<40K",3,"Blue",36,2,3,0,4790,1189,3601,0.698,4544,81,0.929,0.248,"no"
"8429",714969183,"female",46,"unknown","married","<40K",2,"Blue",36,2,3,1,3123,1639,1484,0.788,4117,76,1.111,0.525,"no"
"8430",720837708,"female",42,"college","unknown","<40K",3,"Blue",28,1,2,3,5471,2517,2954,0.493,5103,94,0.679,0.46,"no"
"8431",759947433,"male",53,"graduate","married",">120K",3,"Blue",46,1,2,2,13670,0,13670,0.819,4812,81,0.653,0,"no"
"8432",767404083,"male",52,"graduate","single","60K-80K",2,"Blue",45,2,3,3,3460,0,3460,0.466,2355,47,0.621,0,"yes"
"8433",781926633,"male",48,"uneducated","married","40K-60K",2,"Blue",42,1,3,3,3202,2517,685,0.597,4675,88,0.692,0.786,"no"
"8434",772127508,"female",31,"uneducated","married","<40K",1,"Blue",20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0,"yes"
"8435",720518283,"male",50,"post-graduate","single","60K-80K",2,"Blue",36,1,3,2,2296,1371,925,0.604,5483,77,0.791,0.597,"no"
"8436",715380483,"female",54,"unknown","single","<40K",5,"Blue",49,2,3,2,1476,0,1476,0.699,4462,75,0.786,0,"no"
"8437",789296133,"female",35,"doctorate","single","unknown",3,"Blue",24,1,1,3,12287,770,11517,0.612,4601,65,0.757,0.063,"no"
"8438",711029358,"female",41,"unknown","single","<40K",4,"Blue",36,2,3,2,2470,1566,904,0.811,5011,61,0.743,0.634,"no"
"8439",712615008,"male",46,"graduate","unknown",">120K",2,"Blue",34,1,3,2,24431,892,23539,0.417,3457,66,0.571,0.037,"no"
"8440",816826008,"male",41,"unknown","married","<40K",4,"Blue",36,1,1,2,1950,998,952,0.619,4630,84,0.714,0.512,"no"
"8441",715488483,"female",49,"graduate","married","<40K",4,"Blue",36,1,3,1,6615,0,6615,0.619,4575,75,0.786,0,"no"
"8442",717759783,"female",47,"unknown","single","unknown",4,"Blue",34,1,3,2,5756,860,4896,0.708,5298,72,0.714,0.149,"no"
"8443",796083783,"female",55,"college","single","unknown",2,"Blue",49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0,"yes"
"8444",709925733,"female",32,"unknown","single","<40K",0,"Blue",22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,"no"
"8445",715309083,"female",50,"graduate","married","<40K",2,"Blue",36,2,3,2,1912,0,1912,0.728,4851,87,0.642,0,"no"
"8446",778441533,"female",45,"highschool","single","unknown",4,"Blue",26,6,2,2,4549,1631,2918,0.779,2240,34,0.478,0.359,"yes"
"8447",715891533,"female",45,"graduate","unknown","<40K",4,"Blue",33,1,2,1,1979,1305,674,0.702,5458,84,0.75,0.659,"no"
"8448",788848458,"female",40,"unknown","married","40K-60K",5,"Blue",24,1,1,2,2803,1747,1056,0.954,5089,71,1.029,0.623,"no"
"8449",708399858,"female",45,"highschool","married","<40K",3,"Blue",35,2,2,1,2548,2250,298,0.581,4747,77,0.791,0.883,"no"
"8450",711944733,"female",45,"highschool","married","<40K",2,"Blue",36,1,2,2,1457,828,629,0.852,5401,93,0.661,0.568,"no"
"8451",712683633,"female",32,"unknown","married","<40K",0,"Blue",36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0,"yes"
"8452",785487783,"female",59,"graduate","single","40K-60K",1,"Blue",53,2,2,0,1980,1409,571,0.743,5350,96,0.714,0.712,"no"
"8453",718951683,"female",48,"graduate","married","<40K",2,"Blue",35,2,3,1,2216,1262,954,0.497,4763,83,0.66,0.569,"no"
"8454",718329183,"female",57,"graduate","divorced","40K-60K",3,"Blue",47,1,3,2,4262,2517,1745,0.682,3943,75,0.744,0.591,"no"
"8455",788960658,"female",42,"uneducated","married","<40K",2,"Blue",28,1,2,3,2573,1742,831,0.693,4649,88,0.76,0.677,"no"
"8456",713120433,"female",55,"highschool","married","40K-60K",2,"Blue",42,2,2,3,5431,2007,3424,0.661,4569,82,0.608,0.37,"no"
"8457",720980958,"female",43,"uneducated","married","<40K",5,"Blue",30,1,3,2,3092,909,2183,0.832,4797,87,0.851,0.294,"no"
"8458",709606158,"female",37,"graduate","married","<40K",2,"Blue",31,1,3,3,2984,0,2984,0.77,4878,86,0.87,0,"no"
"8459",714168183,"female",48,"uneducated","married","unknown",2,"Blue",38,1,3,3,2186,1017,1169,0.617,4629,77,0.791,0.465,"no"
"8460",712524858,"male",34,"graduate","single","<40K",1,"Blue",28,1,6,3,2669,1649,1020,0.63,4314,74,0.609,0.618,"no"
"8461",815072283,"female",50,"graduate","married","<40K",3,"Blue",45,1,3,1,1789,1156,633,0.748,5110,75,0.63,0.646,"no"
